,Country Name,Country Code,variable,value
5379,Norway,NOR,CO2 intensity (kg per kg of oil equivalent energy use),1.2800877774476
5380,Oman,OMN,CO2 intensity (kg per kg of oil equivalent energy use),
5381,Pakistan,PAK,CO2 intensity (kg per kg of oil equivalent energy use),
5382,Palau,PLW,CO2 intensity (kg per kg of oil equivalent energy use),
5383,Panama,PAN,CO2 intensity (kg per kg of oil equivalent energy use),
5384,Papua New Guinea,PNG,CO2 intensity (kg per kg of oil equivalent energy use),
5385,Paraguay,PRY,CO2 intensity (kg per kg of oil equivalent energy use),
5386,Peru,PER,CO2 intensity (kg per kg of oil equivalent energy use),
5387,Philippines,PHL,CO2 intensity (kg per kg of oil equivalent energy use),
5388,Poland,POL,CO2 intensity (kg per kg of oil equivalent energy use),3.0556904096472
5389,Portugal,PRT,CO2 intensity (kg per kg of oil equivalent energy use),2.257686698575
5390,Puerto Rico,PRI,CO2 intensity (kg per kg of oil equivalent energy use),
5391,Qatar,QAT,CO2 intensity (kg per kg of oil equivalent energy use),
5392,Romania,ROU,CO2 intensity (kg per kg of oil equivalent energy use),
5393,Russian Federation,RUS,CO2 intensity (kg per kg of oil equivalent energy use),
5394,Rwanda,RWA,CO2 intensity (kg per kg of oil equivalent energy use),
5395,Samoa,WSM,CO2 intensity (kg per kg of oil equivalent energy use),
5396,San Marino,SMR,CO2 intensity (kg per kg of oil equivalent energy use),
5397,Sao Tome and Principe,STP,CO2 intensity (kg per kg of oil equivalent energy use),
5398,Saudi Arabia,SAU,CO2 intensity (kg per kg of oil equivalent energy use),
5399,Senegal,SEN,CO2 intensity (kg per kg of oil equivalent energy use),
5400,Serbia,SRB,CO2 intensity (kg per kg of oil equivalent energy use),
5401,Seychelles,SYC,CO2 intensity (kg per kg of oil equivalent energy use),
5402,Sierra Leone,SLE,CO2 intensity (kg per kg of oil equivalent energy use),
5403,Singapore,SGP,CO2 intensity (kg per kg of oil equivalent energy use),
5404,Sint Maarten (Dutch part),SXM,CO2 intensity (kg per kg of oil equivalent energy use),
5405,Slovak Republic,SVK,CO2 intensity (kg per kg of oil equivalent energy use),1.88751317652999
5406,Slovenia,SVN,CO2 intensity (kg per kg of oil equivalent energy use),2.01024262117321
5407,Solomon Islands,SLB,CO2 intensity (kg per kg of oil equivalent energy use),
5408,Somalia,SOM,CO2 intensity (kg per kg of oil equivalent energy use),
5409,South Africa,ZAF,CO2 intensity (kg per kg of oil equivalent energy use),
5410,South Sudan,SSD,CO2 intensity (kg per kg of oil equivalent energy use),
5411,Spain,ESP,CO2 intensity (kg per kg of oil equivalent energy use),2.14594037409046
5412,Sri Lanka,LKA,CO2 intensity (kg per kg of oil equivalent energy use),
5413,St. Kitts and Nevis,KNA,CO2 intensity (kg per kg of oil equivalent energy use),
5414,St. Lucia,LCA,CO2 intensity (kg per kg of oil equivalent energy use),
5415,St. Martin (French part),MAF,CO2 intensity (kg per kg of oil equivalent energy use),
5416,St. Vincent and the Grenadines,VCT,CO2 intensity (kg per kg of oil equivalent energy use),
5417,Sudan,SDN,CO2 intensity (kg per kg of oil equivalent energy use),
5418,Suriname,SUR,CO2 intensity (kg per kg of oil equivalent energy use),
5419,Sweden,SWE,CO2 intensity (kg per kg of oil equivalent energy use),0.783950689501631
5420,Switzerland,CHE,CO2 intensity (kg per kg of oil equivalent energy use),1.59198906858646
5421,Syrian Arab Republic,SYR,CO2 intensity (kg per kg of oil equivalent energy use),
5422,Tajikistan,TJK,CO2 intensity (kg per kg of oil equivalent energy use),
5423,Tanzania,TZA,CO2 intensity (kg per kg of oil equivalent energy use),
5424,Thailand,THA,CO2 intensity (kg per kg of oil equivalent energy use),
5425,Timor-Leste,TLS,CO2 intensity (kg per kg of oil equivalent energy use),
5426,Togo,TGO,CO2 intensity (kg per kg of oil equivalent energy use),
5427,Tonga,TON,CO2 intensity (kg per kg of oil equivalent energy use),
5428,Trinidad and Tobago,TTO,CO2 intensity (kg per kg of oil equivalent energy use),
5429,Tunisia,TUN,CO2 intensity (kg per kg of oil equivalent energy use),
5430,Turkey,TUR,CO2 intensity (kg per kg of oil equivalent energy use),2.71120303656591
5431,Turkmenistan,TKM,CO2 intensity (kg per kg of oil equivalent energy use),
5432,Turks and Caicos Islands,TCA,CO2 intensity (kg per kg of oil equivalent energy use),
5433,Tuvalu,TUV,CO2 intensity (kg per kg of oil equivalent energy use),
5434,Uganda,UGA,CO2 intensity (kg per kg of oil equivalent energy use),
5435,Ukraine,UKR,CO2 intensity (kg per kg of oil equivalent energy use),
5436,United Arab Emirates,ARE,CO2 intensity (kg per kg of oil equivalent energy use),
5437,United Kingdom,GBR,CO2 intensity (kg per kg of oil equivalent energy use),2.22409400583251
5438,United States,USA,CO2 intensity (kg per kg of oil equivalent energy use),2.28326717476129
5439,Uruguay,URY,CO2 intensity (kg per kg of oil equivalent energy use),
5440,Uzbekistan,UZB,CO2 intensity (kg per kg of oil equivalent energy use),
5441,Vanuatu,VUT,CO2 intensity (kg per kg of oil equivalent energy use),
5442,"Venezuela, RB",VEN,CO2 intensity (kg per kg of oil equivalent energy use),
5443,Vietnam,VNM,CO2 intensity (kg per kg of oil equivalent energy use),
5444,Virgin Islands (U.S.),VIR,CO2 intensity (kg per kg of oil equivalent energy use),
5445,West Bank and Gaza,PSE,CO2 intensity (kg per kg of oil equivalent energy use),
5446,World,WLD,CO2 intensity (kg per kg of oil equivalent energy use),2.26361190354743
5447,"Yemen, Rep.",YEM,CO2 intensity (kg per kg of oil equivalent energy use),
5448,Zambia,ZMB,CO2 intensity (kg per kg of oil equivalent energy use),
5449,Zimbabwe,ZWE,CO2 intensity (kg per kg of oil equivalent energy use),
5450,Afghanistan,AFG,Land area (sq. km),652860.0
5451,Albania,ALB,Land area (sq. km),27400.0
5452,Algeria,DZA,Land area (sq. km),2381741.0
5453,American Samoa,ASM,Land area (sq. km),200.0
5454,Andorra,AND,Land area (sq. km),470.0
5455,Angola,AGO,Land area (sq. km),1246700.0
5456,Antigua and Barbuda,ATG,Land area (sq. km),440.0
5457,Argentina,ARG,Land area (sq. km),2736690.0
5458,Armenia,ARM,Land area (sq. km),28470.0
5459,Aruba,ABW,Land area (sq. km),180.0
5460,Australia,AUS,Land area (sq. km),7692020.0
5461,Austria,AUT,Land area (sq. km),82520.0
5462,Azerbaijan,AZE,Land area (sq. km),82654.0
5463,"Bahamas, The",BHS,Land area (sq. km),10010.0
5464,Bahrain,BHR,Land area (sq. km),780.0
5465,Bangladesh,BGD,Land area (sq. km),130170.0
5466,Barbados,BRB,Land area (sq. km),430.0
5467,Belarus,BLR,Land area (sq. km),202980.0
5468,Belgium,BEL,Land area (sq. km),30280.0
5469,Belize,BLZ,Land area (sq. km),22810.0
5470,Benin,BEN,Land area (sq. km),112760.0
5471,Bermuda,BMU,Land area (sq. km),54.0
5472,Bhutan,BTN,Land area (sq. km),38140.0
5473,Bolivia,BOL,Land area (sq. km),1083300.0
5474,Bosnia and Herzegovina,BIH,Land area (sq. km),51200.0
5475,Botswana,BWA,Land area (sq. km),566730.0
5476,Brazil,BRA,Land area (sq. km),8358140.0
5477,British Virgin Islands,VGB,Land area (sq. km),150.0
5478,Brunei Darussalam,BRN,Land area (sq. km),5270.0
5479,Bulgaria,BGR,Land area (sq. km),108560.0
5480,Burkina Faso,BFA,Land area (sq. km),273600.0
5481,Burundi,BDI,Land area (sq. km),25680.0
5482,Cabo Verde,CPV,Land area (sq. km),4030.0
5483,Cambodia,KHM,Land area (sq. km),176520.0
5484,Cameroon,CMR,Land area (sq. km),472710.0
5485,Canada,CAN,Land area (sq. km),8965590.0
5486,Cayman Islands,CYM,Land area (sq. km),240.0
5487,Central African Republic,CAF,Land area (sq. km),622980.0
5488,Chad,TCD,Land area (sq. km),1259200.0
5489,Channel Islands,CHI,Land area (sq. km),198.0
5490,Chile,CHL,Land area (sq. km),743532.0
5491,China,CHN,Land area (sq. km),9424702.9
5492,Colombia,COL,Land area (sq. km),1109500.0
5493,Comoros,COM,Land area (sq. km),1861.0
5494,"Congo, Dem. Rep.",COD,Land area (sq. km),2267050.0
5495,"Congo, Rep.",COG,Land area (sq. km),341500.0
5496,Costa Rica,CRI,Land area (sq. km),51060.0
5497,Cote d'Ivoire,CIV,Land area (sq. km),318000.0
5498,Croatia,HRV,Land area (sq. km),56590.0
5499,Cuba,CUB,Land area (sq. km),103800.0
5500,Curacao,CUW,Land area (sq. km),444.0
5501,Cyprus,CYP,Land area (sq. km),9240.0
5502,Czech Republic,CZE,Land area (sq. km),77200.0
5503,Denmark,DNK,Land area (sq. km),40000.0
5504,Djibouti,DJI,Land area (sq. km),23180.0
5505,Dominica,DMA,Land area (sq. km),750.0
5506,Dominican Republic,DOM,Land area (sq. km),48310.0
5507,Ecuador,ECU,Land area (sq. km),248360.0
5508,"Egypt, Arab Rep.",EGY,Land area (sq. km),995450.0
5509,El Salvador,SLV,Land area (sq. km),20720.0
5510,Equatorial Guinea,GNQ,Land area (sq. km),28050.0
5511,Eritrea,ERI,Land area (sq. km),101000.0
5512,Estonia,EST,Land area (sq. km),43470.0
5513,Eswatini,SWZ,Land area (sq. km),17200.0
5514,Ethiopia,ETH,Land area (sq. km),1129300.39
5515,Faroe Islands,FRO,Land area (sq. km),1396.0
5516,Fiji,FJI,Land area (sq. km),18270.0
5517,Finland,FIN,Land area (sq. km),303920.0
5518,France,FRA,Land area (sq. km),547557.0
5519,French Polynesia,PYF,Land area (sq. km),3520.0
5520,Gabon,GAB,Land area (sq. km),257670.0
5521,"Gambia, The",GMB,Land area (sq. km),10120.0
5522,Georgia,GEO,Land area (sq. km),69490.0
5523,Germany,DEU,Land area (sq. km),349380.0
5524,Ghana,GHA,Land area (sq. km),227540.0
5525,Gibraltar,GIB,Land area (sq. km),10.0
5526,Greece,GRC,Land area (sq. km),128900.0
5527,Greenland,GRL,Land area (sq. km),410450.0
5528,Grenada,GRD,Land area (sq. km),340.0
5529,Guam,GUM,Land area (sq. km),540.0
5530,Guatemala,GTM,Land area (sq. km),107160.0
5531,Guinea,GIN,Land area (sq. km),245720.0
5532,Guinea-Bissau,GNB,Land area (sq. km),28120.0
5533,Guyana,GUY,Land area (sq. km),196850.0
5534,Haiti,HTI,Land area (sq. km),27560.0
5535,Honduras,HND,Land area (sq. km),111890.0
5536,"Hong Kong SAR, China",HKG,Land area (sq. km),1050.0
5537,Hungary,HUN,Land area (sq. km),91260.0
5538,Iceland,ISL,Land area (sq. km),100830.0
5539,India,IND,Land area (sq. km),2973190.0
5540,Indonesia,IDN,Land area (sq. km),1877519.0
5541,"Iran, Islamic Rep.",IRN,Land area (sq. km),1628760.0
5542,Iraq,IRQ,Land area (sq. km),434128.0
5543,Ireland,IRL,Land area (sq. km),68890.0
5544,Isle of Man,IMN,Land area (sq. km),570.0
5545,Israel,ISR,Land area (sq. km),21640.0
5546,Italy,ITA,Land area (sq. km),297730.0
5547,Jamaica,JAM,Land area (sq. km),10830.0
5548,Japan,JPN,Land area (sq. km),364500.0
5549,Jordan,JOR,Land area (sq. km),88780.0
5550,Kazakhstan,KAZ,Land area (sq. km),2699700.0
5551,Kenya,KEN,Land area (sq. km),569140.0
5552,Kiribati,KIR,Land area (sq. km),810.0
5553,"Korea, Dem. People's Rep.",PRK,Land area (sq. km),120410.0
5554,"Korea, Rep.",KOR,Land area (sq. km),97520.0
5555,Kosovo,XKX,Land area (sq. km),10887.0
5556,Kuwait,KWT,Land area (sq. km),17820.0
5557,Kyrgyz Republic,KGZ,Land area (sq. km),191800.0
5558,Lao PDR,LAO,Land area (sq. km),230800.0
5559,Latvia,LVA,Land area (sq. km),62090.0
5560,Lebanon,LBN,Land area (sq. km),10230.0
5561,Lesotho,LSO,Land area (sq. km),30360.0
5562,Liberia,LBR,Land area (sq. km),96320.0
5563,Libya,LBY,Land area (sq. km),1759540.0
5564,Liechtenstein,LIE,Land area (sq. km),160.0
5565,Lithuania,LTU,Land area (sq. km),62630.0
5566,Luxembourg,LUX,Land area (sq. km),2430.0
5567,"Macao SAR, China",MAC,Land area (sq. km),32.9
5568,Madagascar,MDG,Land area (sq. km),581800.0
5569,Malawi,MWI,Land area (sq. km),94280.0
5570,Malaysia,MYS,Land area (sq. km),328550.0
5571,Maldives,MDV,Land area (sq. km),300.0
5572,Mali,MLI,Land area (sq. km),1220190.0
5573,Malta,MLT,Land area (sq. km),320.0
5574,Marshall Islands,MHL,Land area (sq. km),180.0
5575,Mauritania,MRT,Land area (sq. km),1030700.0
5576,Mauritius,MUS,Land area (sq. km),2030.0
5577,Mexico,MEX,Land area (sq. km),1943950.0
5578,"Micronesia, Fed. Sts.",FSM,Land area (sq. km),700.0
5579,Moldova,MDA,Land area (sq. km),32885.3
5580,Monaco,MCO,Land area (sq. km),2.027
5581,Mongolia,MNG,Land area (sq. km),1557255.0
5582,Montenegro,MNE,Land area (sq. km),13450.0
5583,Morocco,MAR,Land area (sq. km),446300.0
5584,Mozambique,MOZ,Land area (sq. km),786380.0
5585,Myanmar,MMR,Land area (sq. km),652790.0
5586,Namibia,NAM,Land area (sq. km),823290.0
5587,Nauru,NRU,Land area (sq. km),20.0
5588,Nepal,NPL,Land area (sq. km),143350.0
5589,Netherlands,NLD,Land area (sq. km),33670.0
5590,New Caledonia,NCL,Land area (sq. km),18280.0
5591,New Zealand,NZL,Land area (sq. km),263310.0
5592,Nicaragua,NIC,Land area (sq. km),120340.0
5593,Niger,NER,Land area (sq. km),1266700.0
5594,Nigeria,NGA,Land area (sq. km),910770.0
5595,North Macedonia,MKD,Land area (sq. km),25220.0
5596,Northern Mariana Islands,MNP,Land area (sq. km),460.0
5597,Norway,NOR,Land area (sq. km),365107.85
5598,Oman,OMN,Land area (sq. km),309500.0
5599,Pakistan,PAK,Land area (sq. km),770880.0
5600,Palau,PLW,Land area (sq. km),460.0
5601,Panama,PAN,Land area (sq. km),74177.0
5602,Papua New Guinea,PNG,Land area (sq. km),452860.0
5603,Paraguay,PRY,Land area (sq. km),397300.0
5604,Peru,PER,Land area (sq. km),1280000.0
5605,Philippines,PHL,Land area (sq. km),298170.0
5606,Poland,POL,Land area (sq. km),306170.0
5607,Portugal,PRT,Land area (sq. km),91605.6
5608,Puerto Rico,PRI,Land area (sq. km),8870.0
5609,Qatar,QAT,Land area (sq. km),11490.0
5610,Romania,ROU,Land area (sq. km),230080.0
5611,Russian Federation,RUS,Land area (sq. km),16376870.0
5612,Rwanda,RWA,Land area (sq. km),24670.0
5613,Samoa,WSM,Land area (sq. km),2830.0
5614,San Marino,SMR,Land area (sq. km),60.0
5615,Sao Tome and Principe,STP,Land area (sq. km),960.0
5616,Saudi Arabia,SAU,Land area (sq. km),2149690.0
5617,Senegal,SEN,Land area (sq. km),192530.0
5618,Serbia,SRB,Land area (sq. km),87460.0
5619,Seychelles,SYC,Land area (sq. km),460.0
5620,Sierra Leone,SLE,Land area (sq. km),72180.0
5621,Singapore,SGP,Land area (sq. km),709.0
5622,Sint Maarten (Dutch part),SXM,Land area (sq. km),34.0
5623,Slovak Republic,SVK,Land area (sq. km),48080.0
5624,Slovenia,SVN,Land area (sq. km),20136.4
5625,Solomon Islands,SLB,Land area (sq. km),27990.0
5626,Somalia,SOM,Land area (sq. km),627340.0
5627,South Africa,ZAF,Land area (sq. km),1213090.0
5628,South Sudan,SSD,Land area (sq. km),631928.123
5629,Spain,ESP,Land area (sq. km),499603.479
5630,Sri Lanka,LKA,Land area (sq. km),61864.0
5631,St. Kitts and Nevis,KNA,Land area (sq. km),260.0
5632,St. Lucia,LCA,Land area (sq. km),610.0
5633,St. Martin (French part),MAF,Land area (sq. km),50.0
5634,St. Vincent and the Grenadines,VCT,Land area (sq. km),390.0
5635,Sudan,SDN,Land area (sq. km),1849233.715
5636,Suriname,SUR,Land area (sq. km),156000.0
5637,Sweden,SWE,Land area (sq. km),407310.0
5638,Switzerland,CHE,Land area (sq. km),39516.03
5639,Syrian Arab Republic,SYR,Land area (sq. km),183630.0
5640,Tajikistan,TJK,Land area (sq. km),138790.0
5641,Tanzania,TZA,Land area (sq. km),885800.0
5642,Thailand,THA,Land area (sq. km),510890.0
5643,Timor-Leste,TLS,Land area (sq. km),14870.0
5644,Togo,TGO,Land area (sq. km),54390.0
5645,Tonga,TON,Land area (sq. km),720.0
5646,Trinidad and Tobago,TTO,Land area (sq. km),5130.0
5647,Tunisia,TUN,Land area (sq. km),155360.0
5648,Turkey,TUR,Land area (sq. km),769630.0
5649,Turkmenistan,TKM,Land area (sq. km),469930.0
5650,Turks and Caicos Islands,TCA,Land area (sq. km),950.0
5651,Tuvalu,TUV,Land area (sq. km),30.0
5652,Uganda,UGA,Land area (sq. km),200520.0
5653,Ukraine,UKR,Land area (sq. km),579400.0
5654,United Arab Emirates,ARE,Land area (sq. km),71020.0
5655,United Kingdom,GBR,Land area (sq. km),241930.0
5656,United States,USA,Land area (sq. km),9147420.0
5657,Uruguay,URY,Land area (sq. km),175020.0
5658,Uzbekistan,UZB,Land area (sq. km),440555.0
5659,Vanuatu,VUT,Land area (sq. km),12190.0
5660,"Venezuela, RB",VEN,Land area (sq. km),882050.0
5661,Vietnam,VNM,Land area (sq. km),310070.0
